date,ticker,open,high,low,close,volume,close_usd,usdcad,fx_series,daily_return,extreme_move,company_name,sector,in_portfolio
2016-08-17,MSFT,66.74211,66.905749,66.380943,66.765818,19460832,51.8167,1.2885,IEXE0101 (noon),0.003905809603089061,False,Microsoft Corporation,Technology,True
2016-08-18,MSFT,66.031164,66.356927,65.861768,66.239653,13688243,51.851,1.2775,IEXE0101 (noon),-0.007880754190714656,False,Microsoft Corporation,Technology,True
2016-08-19,MSFT,66.576169,66.924648,66.310625,66.797542,17570694,51.8695,1.2878,IEXE0101 (noon),0.008422281439185664,False,Microsoft Corporation,Technology,True
2016-08-22,MSFT,67.105564,67.277305,66.709927,67.18904,15761578,51.9155,1.2942,IEXE0101 (noon),0.005860964165417926,False,Microsoft Corporation,Technology,True
2016-08-23,MSFT,67.244579,67.572548,67.188068,67.234644,18739278,52.1118,1.2902,IEXE0101 (noon),0.0006787416519122846,False,Microsoft Corporation,Technology,True
2016-08-24,MSFT,67.327726,67.606971,67.230676,67.503322,18224564,52.1664,1.294,IEXE0101 (noon),0.0039961243789734535,False,Microsoft Corporation,Technology,True
2016-08-25,MSFT,67.40578,67.884579,67.288183,67.744212,17832292,52.3647,1.2937,IEXE0101 (noon),0.0035685651144696795,False,Microsoft Corporation,Technology,True
2016-08-26,MSFT,67.925659,68.414926,67.239986,67.643544,20903457,52.2465,1.2947,IEXE0101 (noon),-0.001486001490429878,False,Microsoft Corporation,Technology,True
2016-08-29,MSFT,68.18532,68.675876,68.092234,68.092234,14124039,52.3022,1.3019,IEXE0101 (noon),0.006633153342763931,False,Microsoft Corporation,Technology,True
2016-08-30,MSFT,68.24992,68.496665,67.813182,68.14139,17765126,52.1118,1.3076,IEXE0101 (noon),0.0007219031762124573,False,Microsoft Corporation,Technology,True
2016-08-31,MSFT,68.10936,68.285091,67.695429,67.883628,21248166,51.7248,1.3124,IEXE0101 (noon),-0.003782752303702619,False,Microsoft Corporation,Technology,True
2016-09-01,MSFT,67.263551,68.219838,67.263551,67.936858,25970151,51.8325,1.3107,IEXE0101 (noon),0.0007841360511844364,False,Microsoft Corporation,Technology,True
2016-09-02,MSFT,67.484958,68.093312,67.188971,67.484958,19764023,51.9155,1.2999,IEXE0101 (noon),-0.006651764790182035,False,Microsoft Corporation,Technology,True
2016-09-06,MSFT,66.799268,66.823028,66.143248,66.604825,16646716,51.8608,1.2843,IEXE0101 (noon),-0.013041913725426069,False,Microsoft Corporation,Technology,True
2016-09-07,MSFT,66.710606,67.140397,66.63272,66.933819,18298766,51.9068,1.2895,IEXE0101 (noon),0.004939491996262868,False,Microsoft Corporation,Technology,True
2016-09-08,MSFT,66.968665,67.153909,66.446496,66.736432,20015468,51.6976,1.2909,IEXE0101 (noon),-0.002948987566360195,False,Microsoft Corporation,Technology,True
2016-09-09,MSFT,66.625217,67.484483,65.949196,65.949196,34698132,50.6017,1.3033,IEXE0101 (noon),-0.011796195517314922,False,Microsoft Corporation,Technology,True
2016-09-12,MSFT,65.922988,67.341842,65.46307,67.159157,27425160,51.3567,1.3077,IEXE0101 (noon),0.018346865062615736,False,Microsoft Corporation,Technology,True
2016-09-13,MSFT,66.966704,67.148277,66.434494,67.002781,31768308,50.8869,1.3167,IEXE0101 (noon),-0.002328438994551374,False,Microsoft Corporation,Technology,True
2016-09-14,MSFT,66.951189,67.23462,66.520964,66.793844,22569408,50.6436,1.3189,IEXE0101 (noon),-0.00311833325246591,False,Microsoft Corporation,Technology,True
2016-09-15,MSFT,66.447772,67.866751,66.246506,67.677974,23301243,51.4818,1.3146,IEXE0101 (noon),0.013236698879016462,False,Microsoft Corporation,Technology,True
2016-09-16,MSFT,68.545741,68.545741,67.502839,68.093856,43793094,51.5355,1.3213,IEXE0101 (noon),0.0061450125560791324,False,Microsoft Corporation,Technology,True
2016-09-19,MSFT,67.954909,68.519715,67.455217,67.550516,21695070,51.2484,1.3181,IEXE0101 (noon),-0.007979280832620228,False,Microsoft Corporation,Technology,True
2016-09-20,MSFT,68.290079,68.290079,67.579471,67.645082,17815354,51.1378,1.3228,IEXE0101 (noon),0.0013999300908376089,False,Microsoft Corporation,Technology,True
2016-09-21,MSFT,68.263658,68.667018,67.753756,68.558893,35659017,51.9937,1.3186,IEXE0101 (noon),0.013508905200233068,False,Microsoft Corporation,Technology,True
2016-09-22,MSFT,67.984303,68.079618,67.643072,67.865909,20511226,52.0484,1.3039,IEXE0101 (noon),-0.01010786448958556,False,Microsoft Corporation,Technology,True
2016-09-23,MSFT,68.580829,68.628487,67.999331,68.05989,20918212,51.6976,1.3165,IEXE0101 (noon),0.0028582981184264167,False,Microsoft Corporation,Technology,True
2016-09-26,MSFT,67.810277,67.882465,67.512817,67.596354,22205518,51.221,1.3197,IEXE0101 (noon),-0.006810707451922027,False,Microsoft Corporation,Technology,True
2016-09-27,MSFT,67.89388,69.238287,67.59739,69.110047,26348723,52.1664,1.3248,IEXE0101 (noon),0.02239311605475036,False,Microsoft Corporation,Technology,True
2016-09-28,MSFT,68.994925,69.206929,68.746505,69.174619,20857732,52.2388,1.3242,IEXE0101 (noon),0.0009343359294780029,False,Microsoft Corporation,Technology,True
2016-09-29,MSFT,68.176818,68.600373,67.471984,67.69195,26737129,51.6693,1.3101,IEXE0101 (noon),-0.02143371400426508,False,Microsoft Corporation,Technology,True
2016-09-30,MSFT,67.977147,68.211548,67.705363,68.012957,22039693,51.851,1.3117,IEXE0101 (noon),0.004742173921714388,False,Microsoft Corporation,Technology,True
2016-10-03,MSFT,67.883214,68.06017,67.47912,67.902263,20716645,51.6878,1.3137,IEXE0101 (noon),-0.0016275428224653554,False,Microsoft Corporation,Technology,True
2016-10-04,MSFT,67.898198,68.282631,67.540238,67.861849,21321949,51.5276,1.317,IEXE0101 (noon),-0.0005951789854190537,False,Microsoft Corporation,Technology,True
2016-10-05,MSFT,67.96369,68.75661,67.926396,68.37682,16846346,51.8871,1.3178,IEXE0101 (noon),0.007588520023968037,False,Microsoft Corporation,Technology,True
2016-10-06,MSFT,68.658975,68.804681,68.117233,68.658975,17175660,51.975,1.321,IEXE0101 (noon),0.004126471514761976,False,Microsoft Corporation,Technology,True
2016-10-07,MSFT,69.281511,69.439962,68.765449,69.221643,21077370,52.0307,1.3304,IEXE0101 (noon),0.00819511214666413,False,Microsoft Corporation,Technology,True
2016-10-10,MSFT,69.353087,69.92742,69.304926,69.508744,18888419,52.2465,1.3304,IEXE0101 (noon),0.0041475611897856535,False,Microsoft Corporation,Technology,True
2016-10-11,MSFT,68.990812,69.148753,67.79864,68.156755,26662396,51.4818,1.3239,IEXE0101 (noon),-0.019450631995306833,False,Microsoft Corporation,Technology,True
2016-10-12,MSFT,68.259049,68.449839,67.409852,68.259049,23152386,51.4115,1.3277,IEXE0101 (noon),0.0015008637074931386,False,Microsoft Corporation,Technology,True
2016-10-13,MSFT,67.472816,68.185453,67.011605,67.732173,25952347,51.2385,1.3219,IEXE0101 (noon),-0.007718771470138774,False,Microsoft Corporation,Technology,True
2016-10-14,MSFT,67.710251,68.44068,67.710251,68.062495,28706781,51.6878,1.3168,IEXE0101 (noon),0.004876884726553676,False,Microsoft Corporation,Technology,True
2016-10-17,MSFT,67.836881,67.956042,67.259465,67.674232,24139081,51.5103,1.3138,IEXE0101 (noon),-0.005704507306116158,False,Microsoft Corporation,Technology,True
2016-10-18,MSFT,67.865092,68.35243,67.719113,68.018671,20277864,51.9068,1.3104,IEXE0101 (noon),0.005089662487784086,False,Microsoft Corporation,Technology,True
2016-10-19,MSFT,67.807361,68.244217,67.71666,67.880629,23925500,51.7896,1.3107,IEXE0101 (noon),-0.002029472172427438,False,Microsoft Corporation,Technology,True
2016-10-20,MSFT,68.313112,68.338848,67.319171,68.016553,46793447,51.5355,1.3198,IEXE0101 (noon),0.0020023974733647254,False,Microsoft Corporation,Technology,True
2016-10-21,MSFT,72.298156,72.50641,71.350553,71.556276,85275894,53.7048,1.3324,IEXE0101 (noon),0.05204208157975887,False,Microsoft Corporation,Technology,True
2016-10-24,MSFT,72.244192,73.515115,72.231071,73.515115,56480862,54.9112,1.3388,IEXE0101 (noon),0.027374803574182538,False,Microsoft Corporation,Technology,True
2016-10-25,MSFT,73.041519,73.66395,72.980182,73.205393,37083753,54.9013,1.3334,IEXE0101 (noon),-0.004213038366327693,False,Microsoft Corporation,Technology,True
2016-10-26,MSFT,73.134243,73.602511,72.72703,72.917678,31026170,54.5791,1.336,IEXE0101 (noon),-0.003930243226752506,False,Microsoft Corporation,Technology,True
2016-10-27,MSFT,73.033213,73.301334,72.404472,72.417591,30381170,54.0995,1.3386,IEXE0101 (noon),-0.00685824087815845,False,Microsoft Corporation,Technology,True
2016-10-28,MSFT,72.308715,72.919606,71.785897,72.140198,35322107,53.8963,1.3385,IEXE0101 (noon),-0.003830464341184725,False,Microsoft Corporation,Technology,True
2016-10-31,MSFT,72.581668,72.902134,72.298731,72.298731,29365597,53.9422,1.3403,IEXE0101 (noon),0.00219756812976879,False,Microsoft Corporation,Technology,True
2016-11-01,MSFT,72.230813,72.288075,71.358903,72.018889,27253037,53.8298,1.3379,IEXE0101 (noon),-0.0038706350184763982,False,Microsoft Corporation,Technology,True
2016-11-02,MSFT,72.103142,72.241862,71.47649,71.638508,24602514,53.5015,1.339,IEXE0101 (noon),-0.005281683809368443,False,Microsoft Corporation,Technology,True
2016-11-03,MSFT,71.736377,71.864481,71.2253,71.347915,23995335,53.3004,1.3386,IEXE0101 (noon),-0.004056379845320035,False,Microsoft Corporation,Technology,True
2016-11-04,MSFT,70.810532,71.569114,70.653477,70.882688,31878746,52.8502,1.3412,IEXE0101 (noon),-0.006520540929612295,False,Microsoft Corporation,Technology,True
2016-11-07,MSFT,72.017135,72.90871,72.017135,72.793349,31627438,54.3924,1.3383,IEXE0101 (noon),0.026955255985777526,False,Microsoft Corporation,Technology,True
2016-11-08,MSFT,72.695719,72.970595,72.21252,72.601827,23922480,54.4364,1.3337,IEXE0101 (noon),-0.0026310370745548095,False,Microsoft Corporation,Technology,True
2016-11-09,MSFT,72.421435,73.128439,71.452171,72.621616,52020136,54.1629,1.3408,IEXE0101 (noon),0.00027256889830074016,False,Microsoft Corporation,Technology,True
2016-11-10,MSFT,73.36356,73.3769,69.904931,71.204999,61757969,52.8423,1.3475,IEXE0101 (noon),-0.019506822872132235,False,Microsoft Corporation,Technology,True
2016-11-11,MSFT,70.634064,71.705461,70.368067,71.592136,38704590,53.1296,1.3475,IEXE0101 (noon),0.005436935684810518,False,Microsoft Corporation,Technology,True
2016-11-14,MSFT,72.160623,72.236003,70.035447,71.058036,45910639,52.3178,1.3582,IEXE0101 (noon),-0.007460316591196503,False,Microsoft Corporation,Technology,True
2016-11-15,MSFT,71.19306,72.614069,71.177303,71.854878,39617293,53.3523,1.3468,IEXE0101 (noon),0.011213960374587328,False,Microsoft Corporation,Technology,True
2016-11-16,MSFT,71.659954,72.536556,65.985925,72.524884,27847806,54.0585,1.3416,IEXE0101 (noon),0.009324433060758919,False,Microsoft Corporation,Technology,True
2016-11-17,MSFT,73.522432,74.179379,72.980572,73.799204,33522939,54.9551,1.3429,IEXE0101 (noon),0.017570796804032174,False,Microsoft Corporation,Technology,True
2016-11-18,MSFT,74.468195,74.90932,73.877955,73.93852,29121518,54.6923,1.3519,IEXE0101 (noon),0.0018877710388311986,False,Microsoft Corporation,Technology,True
2016-11-21,MSFT,73.673862,74.247353,73.578056,74.110699,20105132,55.1542,1.3437,IEXE0101 (noon),0.0023286779340456754,False,Microsoft Corporation,Technology,True
2016-11-22,MSFT,74.299207,74.640685,74.085179,74.456771,18722069,55.3829,1.3444,IEXE0101 (noon),0.004669663148096914,False,Microsoft Corporation,Technology,True
2016-11-23,MSFT,74.478324,74.587566,73.549433,73.733702,22933549,54.7392,1.347,IEXE0101 (noon),-0.00971125916808846,False,Microsoft Corporation,Technology,True
2016-11-25,MSFT,73.850631,74.133074,73.643327,74.133074,8768157,54.8565,1.3514,IEXE0101 (noon),0.005416410530967308,False,Microsoft Corporation,Technology,True
2016-11-28,MSFT,73.280018,74.108736,73.124299,73.611425,21470223,54.9298,1.3401,IEXE0101 (noon),-0.00703665680988752,False,Microsoft Corporation,Technology,True
2016-11-29,MSFT,73.845209,74.771686,73.687616,74.380728,23148777,55.3634,1.3435,IEXE0101 (noon),0.010450864115183256,False,Microsoft Corporation,Technology,True
2016-11-30,MSFT,74.050029,74.440994,73.267293,73.320997,33590298,54.6112,1.3426,IEXE0101 (noon),-0.014247386769325465,False,Microsoft Corporation,Technology,True
2016-12-01,MSFT,72.620089,72.670747,71.199271,71.519749,35025374,53.6492,1.3331,IEXE0101 (noon),-0.02456660538863109,False,Microsoft Corporation,Technology,True
2016-12-02,MSFT,71.203742,71.673959,70.862116,71.404808,26600609,53.6959,1.3298,IEXE0101 (noon),-0.0016071225305894776,False,Microsoft Corporation,Technology,True
2016-12-05,MSFT,71.804573,72.870181,71.642654,72.433533,24836505,54.5762,1.3272,IEXE0101 (noon),0.01440694301705836,False,Microsoft Corporation,Technology,True
2016-12-06,MSFT,72.735389,72.771779,71.976645,72.158196,20163952,54.3319,1.3281,IEXE0101 (noon),-0.0038012366454635016,False,Microsoft Corporation,Technology,True
2016-12-07,MSFT,72.075773,73.718358,71.819479,73.706961,31282251,55.6195,1.3252,IEXE0101 (noon),0.02146346618754169,False,Microsoft Corporation,Technology,True
2016-12-08,MSFT,73.450323,73.779658,72.896495,73.101553,22913643,55.292,1.3221,IEXE0101 (noon),-0.008213715391142129,False,Microsoft Corporation,Technology,True
2016-12-09,MSFT,72.988325,73.955089,72.922636,73.932315,27847765,56.1625,1.3164,IEXE0101 (noon),0.011364491804982668,False,Microsoft Corporation,Technology,True
2016-12-12,MSFT,73.616324,74.188571,73.502006,74.036016,21800160,56.344,1.314,IEXE0101 (noon),0.0014026478137469933,False,Microsoft Corporation,Technology,True
2016-12-13,MSFT,74.312992,75.408643,74.004147,74.883318,36863208,57.0757,1.312,IEXE0101 (noon),0.01144445697888452,False,Microsoft Corporation,Technology,True
2016-12-14,MSFT,74.9259,75.459218,74.365941,74.559243,28204571,56.8157,1.3123,IEXE0101 (noon),-0.004327732913757987,False,Microsoft Corporation,Technology,True
2016-12-15,MSFT,76.127783,76.676256,75.639596,75.978674,28481367,56.7132,1.3397,IEXE0101 (noon),0.01903762622697225,False,Microsoft Corporation,Technology,True
2016-12-16,MSFT,76.094891,76.094891,75.085071,75.306481,41968934,56.4601,1.3338,IEXE0101 (noon),-0.00884712728732262,False,Microsoft Corporation,Technology,True
2016-12-19,MSFT,75.956301,77.425952,75.787633,77.246834,31431024,57.6598,1.3397,IEXE0101 (noon),0.025766082470378704,False,Microsoft Corporation,Technology,True
2016-12-20,MSFT,77.218217,77.354138,76.410587,77.036277,23992231,57.5843,1.3378,IEXE0101 (noon),-0.0027257686703381356,False,Microsoft Corporation,Technology,True
2016-12-21,MSFT,77.033906,77.363839,76.656802,77.181853,16762557,57.5941,1.3401,IEXE0101 (noon),0.001889707105134475,False,Microsoft Corporation,Technology,True
2016-12-22,MSFT,77.918979,78.241403,77.39036,77.567734,23530827,57.5941,1.3468,IEXE0101 (noon),0.004999633786973101,False,Microsoft Corporation,Technology,True
2016-12-23,MSFT,77.82828,77.94035,77.033911,77.57301,13248737,57.3129,1.3535,IEXE0101 (noon),6.801797252453667e-05,False,Microsoft Corporation,Technology,True
2016-12-27,MSFT,77.534706,78.591113,77.534706,77.625932,12319173,57.352,1.3535,IEXE0101 (noon),0.0006822218191611107,False,Microsoft Corporation,Technology,True
2016-12-28,MSFT,77.889251,77.889251,77.188948,77.384833,14785141,57.0853,1.3556,IEXE0101 (noon),-0.0031059079586961413,False,Microsoft Corporation,Technology,True
2016-12-29,MSFT,76.839922,77.253734,76.679415,76.888614,10910609,57.0052,1.3488,IEXE0101 (noon),-0.006412354731062053,False,Microsoft Corporation,Technology,True
2016-12-30,MSFT,76.613254,76.648432,75.477598,75.617642,28225356,56.3176,1.3427,IEXE0101 (noon),-0.016530041756247504,False,Microsoft Corporation,Technology,True
2017-01-03,MSFT,76.452674,76.511788,75.644558,76.194184,21858595,56.7132,1.3435,FXUSDCAD (daily avg),0.007624437694050412,False,Microsoft Corporation,Technology,True
2017-01-04,MSFT,75.394057,75.719076,74.962252,75.176623,18612207,56.4601,1.3315,FXUSDCAD (daily avg),-0.013354838211798392,False,Microsoft Corporation,Technology,True
2017-01-05,MSFT,74.644244,75.2091,74.448895,74.775756,23564005,56.4601,1.3244,FXUSDCAD (daily avg),-0.005332335824661971,False,Microsoft Corporation,Technology,True
2017-01-06,MSFT,74.606376,75.624911,74.29294,75.253201,19392406,56.9496,1.3214,FXUSDCAD (daily avg),0.0063850240444243145,False,Microsoft Corporation,Technology,True
2017-01-09,MSFT,75.304221,75.692286,75.040745,75.163215,20516587,56.7698,1.324,FXUSDCAD (daily avg),-0.0011957763763432716,False,Microsoft Corporation,Technology,True
2017-01-10,MSFT,75.116037,75.524847,74.57774,74.984171,18798105,56.7503,1.3213,FXUSDCAD (daily avg),-0.0023820694737444192,False,Microsoft Corporation,Technology,True
2017-01-11,MSFT,75.182488,75.926608,74.966512,75.880232,22545184,57.2681,1.325,FXUSDCAD (daily avg),0.011950002087774081,False,Microsoft Corporation,Technology,True
2017-01-12,MSFT,74.901707,75.303668,73.584423,74.36541,22774745,56.7415,1.3106,FXUSDCAD (daily avg),-0.019963328525405832,False,Microsoft Corporation,Technology,True
2017-01-13,MSFT,74.575569,74.868219,74.254535,74.673075,20383293,56.8245,1.3141,FXUSDCAD (daily avg),0.004137205725081028,False,Microsoft Corporation,Technology,True
2017-01-17,MSFT,74.1729,74.19575,73.397706,73.99193,20204766,56.6684,1.3057,FXUSDCAD (daily avg),-0.009121694800970803,False,Microsoft Corporation,Technology,True
2017-01-18,MSFT,74.398783,74.434413,73.746191,74.194046,19699739,56.641,1.3099,FXUSDCAD (daily avg),0.0027315951888267076,False,Microsoft Corporation,Technology,True
2017-01-19,MSFT,75.03637,75.927804,74.982892,75.108871,19988791,56.4601,1.3303,FXUSDCAD (daily avg),0.0123301673021039,False,Microsoft Corporation,Technology,True
2017-01-20,MSFT,75.858474,76.03691,75.495858,75.939278,30122177,56.8578,1.3356,FXUSDCAD (daily avg),0.01105604423211215,False,Microsoft Corporation,Technology,True
2017-01-23,MSFT,75.525443,76.023723,75.367014,75.83725,23791778,57.0591,1.3291,FXUSDCAD (daily avg),-0.0013435471430213175,False,Microsoft Corporation,Technology,True
2017-01-24,MSFT,75.455271,76.09724,75.147526,75.830993,23224298,57.5611,1.3174,FXUSDCAD (daily avg),-8.250562883005408e-05,False,Microsoft Corporation,Technology,True
2017-01-25,MSFT,75.853467,76.03382,75.257963,75.531502,24959005,57.7105,1.3088,FXUSDCAD (daily avg),-0.003949453754350851,False,Microsoft Corporation,Technology,True
2017-01-26,MSFT,76.146512,76.634337,75.465549,76.319341,41194416,58.2457,1.3103,FXUSDCAD (daily avg),0.010430601525704963,False,Microsoft Corporation,Technology,True
2017-01-27,MSFT,77.767554,78.386697,77.175313,78.234208,47992477,59.6161,1.3123,FXUSDCAD (daily avg),0.02509019306128435,False,Microsoft Corporation,Technology,True
2017-01-30,MSFT,78.070396,78.193274,77.016161,77.406828,33783384,59.0261,1.3114,FXUSDCAD (daily avg),-0.01057568065365977,False,Microsoft Corporation,Technology,True
2017-01-31,MSFT,76.592816,76.935374,75.882681,76.341988,23784760,58.5894,1.303,FXUSDCAD (daily avg),-0.013756409189122243,False,Microsoft Corporation,Technology,True
2017-02-01,MSFT,76.253713,76.566704,75.200471,75.335656,41845284,57.6225,1.3074,FXUSDCAD (daily avg),-0.01318189408428816,False,Microsoft Corporation,Technology,True
2017-02-02,MSFT,74.611226,74.799568,74.018738,74.515559,47500933,57.2492,1.3016,FXUSDCAD (daily avg),-0.010885907730066147,False,Microsoft Corporation,Technology,True
2017-02-03,MSFT,74.902394,75.141238,74.398805,75.115987,33435535,57.7105,1.3016,FXUSDCAD (daily avg),0.00805775341496151,False,Microsoft Corporation,Technology,True
2017-02-06,MSFT,75.380029,75.560272,74.95536,75.552543,19182981,57.6781,1.3099,FXUSDCAD (daily avg),0.0058117588203958626,False,Microsoft Corporation,Technology,True
2017-02-07,MSFT,76.060624,76.109473,75.450992,75.688788,21063192,57.4837,1.3167,FXUSDCAD (daily avg),0.0018033145489226854,False,Microsoft Corporation,Technology,True
2017-02-08,MSFT,75.802477,76.086405,75.382111,75.525917,18787738,57.4036,1.3157,FXUSDCAD (daily avg),-0.0021518510773351762,False,Microsoft Corporation,Technology,True
2017-02-09,MSFT,75.566888,76.655379,75.330865,76.209192,23995847,58.0553,1.3127,FXUSDCAD (daily avg),0.009046894458758947,False,Microsoft Corporation,Technology,True
2017-02-10,MSFT,76.184207,76.244393,75.857368,75.887854,18865666,58.0005,1.3084,FXUSDCAD (daily avg),-0.00421652548159801,False,Microsoft Corporation,Technology,True
2017-02-13,MSFT,76.161311,76.898482,76.035985,76.729985,23782075,58.6531,1.3082,FXUSDCAD (daily avg),0.011097045911984793,False,Microsoft Corporation,Technology,True
2017-02-14,MSFT,76.757757,77.125416,76.290505,76.94675,20323537,58.8728,1.307,FXUSDCAD (daily avg),0.002825036392226421,False,Microsoft Corporation,Technology,True
2017-02-15,MSFT,76.97079,77.052721,76.557863,77.004033,17253846,58.8356,1.3088,FXUSDCAD (daily avg),0.0007444498955448964,False,Microsoft Corporation,Technology,True
2017-02-16,MSFT,77.061054,77.656623,76.706741,76.799693,22030126,58.8278,1.3055,FXUSDCAD (daily avg),-0.0026536272457314825,False,Microsoft Corporation,Technology,True
2017-02-17,MSFT,77.017356,77.277168,76.812702,77.191219,21760046,58.9156,1.3102,FXUSDCAD (daily avg),0.0050980151704511645,False,Microsoft Corporation,Technology,True
2017-02-21,MSFT,77.450924,77.861799,77.263433,77.312344,20325389,58.8016,1.3148,FXUSDCAD (daily avg),0.0015691551651748625,False,Microsoft Corporation,Technology,True
2017-02-22,MSFT,77.310651,77.383937,76.973349,77.347822,20043445,58.6813,1.3181,FXUSDCAD (daily avg),0.0004588917909409407,False,Microsoft Corporation,Technology,True
2017-02-23,MSFT,77.005518,77.37286,76.736501,77.238352,21231084,58.9156,1.311,FXUSDCAD (daily avg),-0.0014152951843943162,False,Microsoft Corporation,Technology,True
2017-02-24,MSFT,77.045218,77.372724,76.573405,77.149978,23458050,58.9156,1.3095,FXUSDCAD (daily avg),-0.0011441725219616394,False,Microsoft Corporation,Technology,True
2017-02-27,MSFT,77.193527,77.193527,76.6002,76.823075,17055168,58.5631,1.3118,FXUSDCAD (daily avg),-0.004237240352809923,False,Microsoft Corporation,Technology,True
2017-02-28,MSFT,77.406488,77.555141,77.024651,77.290029,23794167,58.3365,1.3249,FXUSDCAD (daily avg),0.006078303947088859,False,Microsoft Corporation,Technology,True
2017-03-01,MSFT,77.98902,79.035119,77.857374,78.937352,24507041,59.1823,1.3338,FXUSDCAD (daily avg),0.02131352544841203,False,Microsoft Corporation,Technology,True
2017-03-02,MSFT,78.958132,79.033903,77.970841,78.129209,26210398,58.362,1.3387,FXUSDCAD (daily avg),-0.010237776914533425,False,Microsoft Corporation,Technology,True
2017-03-03,MSFT,78.210668,78.564292,77.757445,78.527294,19577549,58.5806,1.3405,FXUSDCAD (daily avg),0.005095213494353823,False,Microsoft Corporation,Technology,True
2017-03-06,MSFT,78.182315,78.901172,77.984606,78.546502,18562158,58.5993,1.3404,FXUSDCAD (daily avg),0.00024460285108007795,False,Microsoft Corporation,Technology,True
2017-03-07,MSFT,78.527152,79.243888,78.527152,78.782611,18287363,58.7185,1.3417,FXUSDCAD (daily avg),0.003005977274455729,False,Microsoft Corporation,Technology,True
2017-03-08,MSFT,78.949216,79.964154,78.937358,79.846921,22348787,59.2556,1.3475,FXUSDCAD (daily avg),0.013509453247239955,False,Microsoft Corporation,Technology,True
2017-03-09,MSFT,80.317894,80.330731,79.446576,79.751294,21056358,59.0182,1.3513,FXUSDCAD (daily avg),-0.0011976291484050439,False,Microsoft Corporation,Technology,True
2017-03-10,MSFT,79.930382,80.114435,79.488494,79.709573,20083166,59.202,1.3464,FXUSDCAD (daily avg),-0.0005231388471264031,False,Microsoft Corporation,Technology,True
2017-03-13,MSFT,79.867515,79.932061,79.166254,79.337031,22045112,58.9998,1.3447,FXUSDCAD (daily avg),-0.004673742261798508,False,Microsoft Corporation,Technology,True
2017-03-14,MSFT,79.333923,79.359003,78.867916,79.189105,15662093,58.7282,1.3484,FXUSDCAD (daily avg),-0.0018645265412061685,False,Microsoft Corporation,Technology,True
2017-03-15,MSFT,79.02942,79.483152,78.66203,79.275958,27236973,59.0378,1.3428,FXUSDCAD (daily avg),0.0010967796643237548,False,Microsoft Corporation,Technology,True
2017-03-16,MSFT,78.632446,78.645632,78.084902,78.495926,22674943,58.9353,1.3319,FXUSDCAD (daily avg),-0.009839452208196708,False,Microsoft Corporation,Technology,True
2017-03-17,MSFT,78.931434,79.334078,78.650156,78.884754,47531521,59.1473,1.3337,FXUSDCAD (daily avg),0.004953480006083311,False,Microsoft Corporation,Technology,True
2017-03-20,MSFT,79.055716,79.379514,78.82489,79.082032,16010735,59.202,1.3358,FXUSDCAD (daily avg),0.002500838121394011,False,Microsoft Corporation,Technology,True
2017-03-21,MSFT,79.152919,79.52979,77.86623,77.965042,29218476,58.5455,1.3317,FXUSDCAD (daily avg),-0.01412444738395191,False,Microsoft Corporation,Technology,True
2017-03-22,MSFT,78.105766,79.350785,78.105766,79.211173,22681215,59.2898,1.336,FXUSDCAD (daily avg),0.015983201804726788,False,Microsoft Corporation,Technology,True
2017-03-23,MSFT,78.962056,79.321728,78.752281,78.878839,21133883,59.1473,1.3336,FXUSDCAD (daily avg),-0.004195544484614566,False,Microsoft Corporation,Technology,True
2017-03-24,MSFT,79.409195,79.809078,78.970394,79.235467,23935049,59.2459,1.3374,FXUSDCAD (daily avg),0.004521212590362866,False,Microsoft Corporation,Technology,True
2017-03-27,MSFT,78.801205,79.52201,78.461397,79.377046,18805766,59.3562,1.3373,FXUSDCAD (daily avg),0.0017868134733149965,False,Microsoft Corporation,Technology,True
2017-03-28,MSFT,79.210591,79.832348,78.831839,79.612881,20556684,59.5281,1.3374,FXUSDCAD (daily avg),0.0029710730227980875,False,Microsoft Corporation,Technology,True
2017-03-29,MSFT,79.349819,79.810476,79.137064,79.772656,14096173,59.6922,1.3364,FXUSDCAD (daily avg),0.002006898858490036,False,Microsoft Corporation,Technology,True
2017-03-30,MSFT,79.354768,80.0358,79.283325,79.710916,16328753,59.915,1.3304,FXUSDCAD (daily avg),-0.0007739494094317623,False,Microsoft Corporation,Technology,True
2017-03-31,MSFT,79.674059,80.325051,79.427159,79.924953,21910025,60.0488,1.331,FXUSDCAD (daily avg),0.002685165479719309,False,Microsoft Corporation,Technology,True
2017-04-03,MSFT,80.306543,80.467285,79.55115,79.988941,22375059,59.7646,1.3384,FXUSDCAD (daily avg),0.0008006010338221792,False,Microsoft Corporation,Technology,True
2017-04-04,MSFT,80.042401,80.552551,79.904794,80.457904,13858854,59.9314,1.3425,FXUSDCAD (daily avg),0.005862847965445672,False,Microsoft Corporation,Technology,True
2017-04-05,MSFT,81.056332,81.11922,80.012576,80.151359,22578082,59.7743,1.3409,FXUSDCAD (daily avg),-0.0038100047945569537,False,Microsoft Corporation,Technology,True
2017-04-06,MSFT,80.256413,80.814601,80.108278,80.415953,19104781,59.9314,1.3418,FXUSDCAD (daily avg),0.0033011792101991233,False,Microsoft Corporation,Technology,True
2017-04-07,MSFT,80.422107,80.558334,79.923813,80.217967,15473813,59.8865,1.3395,FXUSDCAD (daily avg),-0.0024620239220444207,False,Microsoft Corporation,Technology,True
