ticker,month,close,monthly_return_pct
AAPL,2014-10,26.852878,7.821401527189709
AAPL,2014-11,30.105346,12.112176579359568
AAPL,2014-12,28.365721,-5.7784587494858926
AAPL,2015-01,33.003667,16.350530980686152
AAPL,2015-02,35.724849,8.245089856227183
AAPL,2015-03,35.089549,-1.778314024504346
AAPL,2015-04,33.723299,-3.8936094618941985
AAPL,2015-05,36.252583,7.500108456174481
AAPL,2015-06,34.932314,-3.6418618778143452
AAPL,2015-07,35.333755,1.1491967007968507
AAPL,2015-08,33.440703,-5.357630401863589
AAPL,2015-09,33.140238,-0.8985008479038381
AAPL,2015-10,35.068982,5.819946133156928
AAPL,2015-11,35.532578,1.321954540910264
AAPL,2015-12,32.820591,-7.632395825599825
AAPL,2016-01,30.869555,-5.944548652399351
AAPL,2016-02,29.611448,-4.075559236276649
AAPL,2016-03,32.016968,8.123614893807286
AAPL,2016-04,26.640147,-16.793660786368026
AAPL,2016-05,29.807085,11.887839808091162
AAPL,2016-06,28.338806,-4.925939587853023
AAPL,2016-07,30.967941,9.277508022038749
AAPL,2016-08,31.904182,3.023258795281225
AAPL,2016-09,33.96857,6.470587460916577
AAPL,2016-10,34.860399,2.6254534706642074
AAPL,2016-11,34.167693,-1.9870856899830702
AAPL,2016-12,35.809138,4.804084958267452
AAPL,2017-01,36.412465,1.684840891729933
AAPL,2017-02,41.975217,15.277054162633608
AAPL,2017-03,44.218615,5.344577491999614
AAPL,2017-04,45.385437,2.6387574554291193
AAPL,2017-05,47.886255,5.510177196266719
AAPL,2017-06,43.402744,-9.362834909516316
AAPL,2017-07,43.117197,-0.6579008000047182
AAPL,2017-08,47.927008,11.155203340328468
AAPL,2017-09,44.838518,-6.444153576204881
AAPL,2017-10,50.815181,13.329305397649405
AAPL,2017-11,51.817106,1.9717040858321377
AAPL,2017-12,49.6713,-4.141115098168546
AAPL,2018-01,48.158565,-3.0454910582167205
AAPL,2018-02,53.605921,11.311292186550826
AAPL,2018-03,50.827761,-5.182561829317322
AAPL,2018-04,49.837182,-1.948893637081528
AAPL,2018-05,57.060153,14.493136871181855
AAPL,2018-06,57.485826,0.7460074633869329
AAPL,2018-07,58.414438,1.6153755884102505
AAPL,2018-08,70.327285,20.393668770724126
AAPL,2018-09,69.158404,-1.662059042944708
AAPL,2018-10,68.071486,-1.5716354587940073
AAPL,2018-11,56.408876,-17.132885860608347
AAPL,2018-12,51.105933,-9.400901730429801
AAPL,2019-01,51.956392,1.6641101141818604
AAPL,2019-02,54.386258,4.676741217904423
AAPL,2019-03,60.537196,11.309728277315934
AAPL,2019-04,64.242612,6.120891360742897
AAPL,2019-05,56.700991,-11.739281397836054
AAPL,2019-06,62.013142,9.368709270001997
AAPL,2019-07,67.062689,8.142704654442445
AAPL,2019-08,66.701015,-0.5393073337694676
AAPL,2019-09,71.282037,6.867994437565916
AAPL,2019-10,78.67706,10.374314920321371
AAPL,2019-11,85.610396,8.812398429732893
AAPL,2019-12,91.932441,7.384669730998561
AAPL,2020-01,98.734457,7.398928959147311
AAPL,2020-02,88.698545,-10.164548734997359
AAPL,2020-03,87.16663,-1.7271027388329752
AAPL,2020-04,98.746534,13.284790291881187
AAPL,2020-05,106.202915,7.551030601236097
AAPL,2020-06,120.446717,13.411874805884572
AAPL,2020-07,138.045115,14.610940371251457
AAPL,2020-08,163.394089,18.362818561163863
AAPL,2020-09,149.967709,-8.217176081565592
AAPL,2020-10,140.755278,-6.142943078499663
AAPL,2020-11,150.116549,6.650742432550194
AAPL,2020-12,164.30646,9.452596062543384
AAPL,2021-01,164.010852,-0.17991258529943543
AAPL,2021-02,149.811118,-8.65780149718386
AAPL,2021-03,149.609805,-0.1343778770811932
AAPL,2021-04,157.298368,5.1390769475302855
AAPL,2021-05,146.934336,-6.5887727455633875
AAPL,2021-06,165.622261,12.718555450510905
AAPL,2021-07,177.345476,7.078284603299778
AAPL,2021-08,187.185812,5.548681715455772
AAPL,2021-09,176.150695,-5.8952742636284805
AAPL,2021-10,181.262131,2.901740467160807
AAPL,2021-11,206.915717,14.152755381652216
AAPL,2021-12,220.286589,6.461989545240776
AAPL,2022-01,217.529241,-1.2517094265779294
AAPL,2022-02,205.433323,-5.560594035263522
AAPL,2022-03,213.77657,4.061291945318923
AAPL,2022-04,197.590349,-7.571559876744205
AAPL,2022-05,184.717716,-6.51480857498764
AAPL,2022-06,172.869556,-6.414197975466529
AAPL,2022-07,204.491504,18.292375321424448
AAPL,2022-08,202.54135,-0.9536601579300807
AAPL,2022-09,186.131465,-8.101992506715295
AAPL,2022-10,205.649483,10.486146444933443
AAPL,2022-11,196.802104,-4.302164474685299
AAPL,2022-12,173.200672,-11.992469348803315
AAPL,2023-01,189.587355,9.461096663643431
AAPL,2023-02,197.745574,4.303145112183238
AAPL,2023-03,219.973502,11.2406702968735
AAPL,2023-04,227.100197,3.239797037008585
AAPL,2023-05,237.998088,4.798714903800794
AAPL,2023-06,253.497012,6.512205257716186
AAPL,2023-07,255.51916,0.7977009212242647
AAPL,2023-08,251.263904,-1.6653373469136312
AAPL,2023-09,228.796256,-8.941852626790359
AAPL,2023-10,234.129996,2.3312182171372653
AAPL,2023-11,255.337525,9.058014505753453
AAPL,2023-12,252.022753,-1.298192265316278
AAPL,2024-01,244.499269,-2.985239987438748
AAPL,2024-02,243.063126,-0.58738130624022
AAPL,2024-03,230.259215,-5.2677307375697975
AAPL,2024-04,232.022858,0.765938075485928
AAPL,2024-05,260.158504,12.126238872551065
AAPL,2024-06,286.061037,9.956442938340393
AAPL,2024-07,304.315838,6.3814356514410475
AAPL,2024-08,306.926996,0.8580420976971981
AAPL,2024-09,312.473502,1.8071092058647098
AAPL,2024-10,312.325138,-0.04748050604304055
AAPL,2024-11,330.693441,5.881147805656295
AAPL,2024-12,358.370995,8.369550335290743
AAPL,2025-01,339.964103,-5.136267236136105
AAPL,2025-02,347.652602,2.261562009680773
AAPL,2025-03,317.948242,-8.544265116704064
AAPL,2025-04,292.231534,-8.088331559323414
AAPL,2025-05,275.491568,-5.728322939987729
AAPL,2025-06,279.064836,1.297051676006311
AAPL,2025-07,286.487736,2.6599195034375356
AAPL,2025-08,318.399392,11.138925681621492
AAPL,2025-09,353.795254,11.116812057229053
AAPL,2025-10,378.282739,6.921371816932287
AAPL,2025-11,389.439563,2.949334677414406
AAPL,2025-12,372.263184,-4.410537765522293
AAPL,2026-01,351.577219,-5.556811924759131
AAPL,2026-02,360.394356,2.5078806371694906
AAPL,2026-03,353.757881,-1.8414480941538414
AAPL,2026-04,369.68724,4.502898693018786
AAPL,2026-05,430.580388,16.471530908126564
AAPL,2026-06,411.18056,-4.505506646531243
AAPL,2026-07,433.369839,5.396480563186157
AAPL,2026-08,439.34421,1.3785848627088981
AAPL,2026-09,471.3956,7.29527993552026
AMZN,2010-10,8.416816,4.078103439598713
AMZN,2010-11,9.001528,6.946950010550301
AMZN,2010-12,8.9514,-0.5568832313802785
AMZN,2011-01,8.50066,-5.035413454878568
AMZN,2011-02,8.438357,-0.7329195615399242
AMZN,2011-03,8.752517,3.722999631326318
AMZN,2011-04,9.287268,6.109682506186509
AMZN,2011-05,9.527664,2.5884468931014037
AMZN,2011-06,9.859485,3.4827109772133102
AMZN,2011-07,10.611979,7.632183628252398
AMZN,2011-08,10.529052,-0.7814470797576911
AMZN,2011-09,11.232067,6.676906904819169
AMZN,2011-10,10.606109,-5.572954648507711
AMZN,2011-11,9.803906,-7.563593774116417
AMZN,2011-12,8.802135,-10.218080426311715
AMZN,2012-01,9.772554,11.024813866181326
AMZN,2012-02,8.864108,-9.295891329943018
AMZN,2012-03,10.116387,14.12752416825247
AMZN,2012-04,11.460498,13.286472729839227
AMZN,2012-05,11.017028,-3.8695526145547943
AMZN,2012-06,11.635574,5.614454279321057
AMZN,2012-07,11.681331,0.3932509045105892
AMZN,2012-08,12.243435,4.811985894415627
AMZN,2012-09,12.508729,2.166826548268519
AMZN,2012-10,11.639842,-6.946245297983522
AMZN,2012-11,12.516803,7.534131477042383
AMZN,2012-12,12.479528,-0.2977996857504217
AMZN,2013-01,13.26438,6.289116062722866
AMZN,2013-02,13.590085,2.4554860460873407
AMZN,2013-03,13.532362,-0.4247434802652106
AMZN,2013-04,12.781872,-5.545890658260544
AMZN,2013-05,13.916294,8.8752414356833
AMZN,2013-06,14.595386,4.879833668360267
AMZN,2013-07,15.493251,6.15170438109689
AMZN,2013-08,14.82591,-4.307301288799881
AMZN,2013-09,16.077512,8.441991081829038
AMZN,2013-10,18.982344,18.067671167031342
AMZN,2013-11,20.859892,9.891022942161399
AMZN,2013-12,21.207652,1.6671227252758491
AMZN,2014-01,19.941371,-5.970868439372734
AMZN,2014-02,20.051288,0.5512008176368655
AMZN,2014-03,18.588935,-7.2930626700888235
AMZN,2014-04,16.661762,-10.36731259752105
AMZN,2014-05,16.982404,1.9244183178225738
AMZN,2014-06,17.336756,2.0865832658321093
AMZN,2014-07,17.042305,-1.6984203965263345
AMZN,2014-08,18.406482,8.004650779340006
AMZN,2014-09,18.069538,-1.8305725124442507
AMZN,2014-10,17.220308,-4.699788118545156
AMZN,2014-11,19.348196,12.35685215386393
AMZN,2014-12,18.001852,-6.958498869868812
AMZN,2015-01,22.54279,25.224837977781412
AMZN,2015-02,23.775206,5.4670074112388
AMZN,2015-03,23.596722,-0.7507148413351317
AMZN,2015-04,25.557759,8.310633146417533
AMZN,2015-05,26.75176,4.671775017520119
AMZN,2015-06,27.074193,1.2052777088311206
AMZN,2015-07,34.975745,29.184810790112948
AMZN,2015-08,33.909722,-3.0478921892871824
AMZN,2015-09,34.281273,1.0957064171744024
AMZN,2015-10,40.943248,19.43327775488384
AMZN,2015-11,44.318892,8.244690308888059
AMZN,2015-12,46.771588,5.534199726834332
AMZN,2016-01,41.226944,-11.854726848273778
AMZN,2016-02,37.35864,-9.382951110807536
AMZN,2016-03,38.500522,3.0565406021204167
AMZN,2016-04,41.385975,7.494581502037834
AMZN,2016-05,47.342745,14.393209293728116
AMZN,2016-06,46.547503,-1.679754733275396
AMZN,2016-07,49.478206,6.296155134250703
AMZN,2016-08,50.472279,2.0091128607209408
AMZN,2016-09,54.914976,8.802251628066958
AMZN,2016-10,52.929787,-3.6150229766102493
AMZN,2016-11,50.385764,-4.806410802295491
AMZN,2016-12,50.342522,-0.08582186031752537
AMZN,2017-01,53.649722,6.569396741784206
AMZN,2017-02,55.979675,4.342898552204999
AMZN,2017-03,58.999237,5.394032744920363
AMZN,2017-04,63.186067,7.096413806164992
AMZN,2017-05,67.13685,6.252617368952551
AMZN,2017-06,62.80868,-6.446787420023414
AMZN,2017-07,61.662166,-1.825406934200824
AMZN,2017-08,61.464008,-0.32136075142089604
AMZN,2017-09,59.98824,-2.4010279316636907
AMZN,2017-10,71.251875,18.77640517541439
AMZN,2017-11,75.82977,6.424946711928636
AMZN,2017-12,73.355006,-3.2635784072666874
AMZN,2018-01,89.178954,21.571735676771663
AMZN,2018-02,96.86486,8.61852001538388
AMZN,2018-03,93.31001,-3.6699067133323604
AMZN,2018-04,100.514223,7.720728997885651
AMZN,2018-05,105.501599,4.961860969665954
AMZN,2018-06,111.914832,6.078801706123915
AMZN,2018-07,115.684682,3.3684990028846062
AMZN,2018-08,131.380298,13.567583649493042
AMZN,2018-09,129.644175,-1.321448517341639
AMZN,2018-10,105.005237,-19.00504824069419
AMZN,2018-11,112.404756,7.046809484368866
AMZN,2018-12,102.449374,-8.856726667330694
AMZN,2019-01,112.954936,10.254393550515983
AMZN,2019-02,107.974606,-4.409130026863107
AMZN,2019-03,118.980811,10.19332730883038
AMZN,2019-04,129.29839,8.671632772783845
AMZN,2019-05,120.056859,-7.147444759366306
AMZN,2019-06,123.909679,3.2091627517924604
AMZN,2019-07,122.722117,-0.9584093910855795
AMZN,2019-08,118.078878,-3.7835388709925755
AMZN,2019-09,114.943281,-2.6555104969747445
AMZN,2019-10,116.904228,1.7060127246585344
AMZN,2019-11,119.654156,2.3522913131935663
AMZN,2019-12,119.99873,0.28797495341490453
AMZN,2020-01,132.906959,10.756971344613397
AMZN,2020-02,126.484394,-4.832376760648027
AMZN,2020-03,138.303388,9.344231036122942
AMZN,2020-04,172.0667,24.412498123328685
AMZN,2020-05,168.364087,-2.151847510296867
AMZN,2020-06,187.985995,11.654449799617893
AMZN,2020-07,212.096854,12.825880459871497
AMZN,2020-08,225.037102,6.101103225227478
AMZN,2020-09,210.00388,-6.680330428357539
AMZN,2020-10,202.177894,-3.7265911467921464
AMZN,2020-11,205.368193,1.5779662834948693
AMZN,2020-12,207.335527,0.9579545747865792
AMZN,2021-01,204.87618,-1.1861676749687078
AMZN,2021-02,196.168451,-4.250239827782809
AMZN,2021-03,194.54028,-0.8299861632694472
AMZN,2021-04,212.986274,9.481837900099666
AMZN,2021-05,194.770724,-8.552452539735034
AMZN,2021-06,213.186715,9.45521514824783
AMZN,2021-07,207.342756,-2.7412397625245943
AMZN,2021-08,218.955418,5.600707844357977
AMZN,2021-09,209.273473,-4.421879617521052
AMZN,2021-10,208.821485,-0.21597959527340782
AMZN,2021-11,224.312837,7.418466543325275
AMZN,2021-12,211.363813,-5.772752096216416
AMZN,2022-01,190.243171,-9.992553455685439
AMZN,2022-02,194.994297,2.4973963454383297
AMZN,2022-03,203.682301,4.455516973401541
AMZN,2022-04,158.981534,-21.946318742736505
AMZN,2022-05,152.041608,-4.365240305204255
AMZN,2022-06,136.862206,-9.98371577338225
AMZN,2022-07,173.05988,26.448261399498428
AMZN,2022-08,166.208147,-3.9591689304303235
AMZN,2022-09,154.8891,-6.810163764114396
AMZN,2022-10,139.820356,-9.728731072748186
AMZN,2022-11,130.406232,-6.733013896774809
AMZN,2022-12,113.7696,-12.75754367321954
AMZN,2023-01,137.67855,21.01523605602904
AMZN,2023-02,128.237607,-6.857235931087303
AMZN,2023-03,139.782357,9.002624323767993
AMZN,2023-04,143.18001,2.4306737079844876
AMZN,2023-05,164.024974,14.558571409514487
AMZN,2023-06,172.59664,5.225829817842276
AMZN,2023-07,176.150136,2.058844250965719
AMZN,2023-08,186.741331,6.012595414629707
AMZN,2023-09,171.86624,-7.965612604528349
AMZN,2023-10,184.609139,7.414428220457947
AMZN,2023-11,198.419438,7.48083170465359
AMZN,2023-12,200.955844,1.278305203142449
AMZN,2024-01,207.92144,3.4662321141553765
AMZN,2024-02,239.86332,15.362475365695815
AMZN,2024-03,244.4149,1.8975723341109418
AMZN,2024-04,240.555,-1.579240872794574
AMZN,2024-05,240.611228,0.02337428031011779
AMZN,2024-06,264.501275,9.928899494249709
AMZN,2024-07,258.200682,-2.3820652660370145
AMZN,2024-08,240.81435,-6.733650688033421
AMZN,2024-09,251.526867,4.448454587527695
AMZN,2024-10,259.39424,3.127845980763566
AMZN,2024-11,291.25389,12.282327471882182
AMZN,2024-12,315.680271,8.386628243832206
AMZN,2025-01,344.255712,9.052019915428922
AMZN,2025-02,306.489864,-10.97028943415178
AMZN,2025-03,273.517776,-10.757970123279502
AMZN,2025-04,254.720904,-6.872267051484082
AMZN,2025-05,282.052758,10.730118168864532
AMZN,2025-06,299.313777,6.119783803000445
AMZN,2025-07,324.101884,8.281645852873654
AMZN,2025-08,314.6918,-2.903433909072861
AMZN,2025-09,305.663397,-2.8689667160059495
AMZN,2025-10,342.347596,12.001502096765627
AMZN,2025-11,326.018238,-4.769818217154942
AMZN,2025-12,316.361892,-2.961903622091222
AMZN,2026-01,324.53866,2.5846248257991755
AMZN,2026-02,286.482,-11.726387235345081
AMZN,2026-03,290.307553,1.3353554499060838
AMZN,2026-04,361.117744,24.391439446978502
AMZN,2026-05,373.429072,3.4092282100654625
AMZN,2026-06,338.68114,-9.305095560422782
AMZN,2026-07,380.999582,12.495068960733956
AMZN,2026-08,360.197082,-5.459979743494825
AMZN,2026-09,351.364572,-2.452132580019073
MSFT,2010-10,20.879287,7.721307001247002
MSFT,2010-11,19.928582,-4.5533403511336505
MSFT,2010-12,21.337452,7.069594816128921
MSFT,2011-01,21.358285,0.09763583768107598
MSFT,2011-02,20.013255,-6.297462553758404
MSFT,2011-03,19.073227,-4.697027045325719
MSFT,2011-04,19.008616,-0.3387523254455016
MSFT,2011-05,18.854398,-0.8113057783901811
MSFT,2011-06,19.504221,3.4465327400005075
MSFT,2011-07,20.331487,4.241471628115767
MSFT,2011-08,20.380855,0.24281549106566214
MSFT,2011-09,20.247849,-0.6526026508701488
MSFT,2011-10,20.718747,2.3256692599791906
MSFT,2011-11,20.579076,-0.674128604398716
MSFT,2011-12,20.830296,1.220754517841316
MSFT,2012-01,23.422366,12.443750199229054
MSFT,2012-02,24.864096,6.155355953365249
MSFT,2012-03,25.598541,2.9538375334458244
MSFT,2012-04,25.126611,-1.8435816322500576
MSFT,2012-05,24.147632,-3.896184009853132
MSFT,2012-06,24.920562,3.200852158091516
MSFT,2012-07,23.590781,-5.336079499330715
MSFT,2012-08,24.457676,3.674719374487845
MSFT,2012-09,23.55627,-3.68557503174054
MSFT,2012-10,22.953715,-2.5579389266636943
MSFT,2012-11,21.441202,-6.5894039374454145
MSFT,2012-12,21.558389,0.5465505152183026
MSFT,2013-01,22.252684,3.2205328515038767
MSFT,2013-02,23.387473,5.0995601249719025
MSFT,2013-03,23.7559,1.5753176925100032
MSFT,2013-04,27.271854,14.800340126031841
MSFT,2013-05,29.726693,9.001364557026449
MSFT,2013-06,29.911055,0.6201900763061596
MSFT,2013-07,26.978995,-9.802596397886997
MSFT,2013-08,29.235081,8.362379695759614
MSFT,2013-09,28.3902,-2.8899560770842436
MSFT,2013-10,30.628304,7.883368204521268
MSFT,2013-11,33.776787,10.279651788750698
MSFT,2013-12,33.257921,-1.5361615064215406
MSFT,2014-01,35.165839,5.7367326117588435
MSFT,2014-02,35.72651,1.5943626426771607
MSFT,2014-03,38.150314,6.784329059849403
MSFT,2014-04,37.273303,-2.298830358250792
MSFT,2014-05,37.728051,1.220036764651633
MSFT,2014-06,37.751083,0.06104741535681857
MSFT,2014-07,39.857727,5.580353813955474
MSFT,2014-08,42.093969,5.6105607828564885
MSFT,2014-09,44.338512,5.332219919675429
MSFT,2014-10,45.170807,1.8771378705717545
MSFT,2014-11,46.911606,3.853814256628163
MSFT,2014-12,46.272793,-1.361737647608996
MSFT,2015-01,44.12125,-4.649693395425681
MSFT,2015-02,47.433838,7.507919653228323
MSFT,2015-03,44.590257,-5.994836428795836
MSFT,2015-04,50.976271,14.321545623744658
MSFT,2015-05,50.843987,-0.25950113141857134
MSFT,2015-06,47.939703,-5.71214841983182
MSFT,2015-07,53.03462,10.627760877033365
MSFT,2015-08,50.419167,-4.931595625649798
MSFT,2015-09,51.943673,3.0236635999955963
MSFT,2015-10,60.336834,16.158196976174576
MSFT,2015-11,63.918535,5.936176565048146
MSFT,2015-12,67.726455,5.957458192682297
MSFT,2016-01,68.356288,0.9299659933478033
MSFT,2016-02,61.127206,-10.575591816805508
MSFT,2016-03,63.641563,4.1133190350627125
MSFT,2016-04,55.610517,-12.619184101433834
MSFT,2016-05,62.115746,11.697839457237924
MSFT,2016-06,59.551169,-4.1287067533568695
MSFT,2016-07,66.12739,11.0429754955776
MSFT,2016-08,67.883628,2.655840492116801
MSFT,2016-09,68.012957,0.1905157455638573
MSFT,2016-10,72.298731,6.301408127277863
MSFT,2016-11,73.320997,1.413947362367951
MSFT,2016-12,75.617642,3.13231556303033
MSFT,2017-01,76.341988,0.9579060928665228
MSFT,2017-02,77.290029,1.2418343101046947
MSFT,2017-03,79.924953,3.4091383249448715
MSFT,2017-04,85.278887,6.698701468113466
MSFT,2017-05,86.457375,1.3819223508393152
MSFT,2017-06,82.026838,-5.124533332176695
MSFT,2017-07,83.232751,1.4701444422372978
MSFT,2017-08,86.442991,3.8569432842608053
MSFT,2017-09,85.700534,-0.8588978602093955
MSFT,2017-10,98.866876,15.363197153473983
MSFT,2017-11,100.507841,1.6597722780276714
MSFT,2017-12,99.423265,-1.0790959085470786
MSFT,2018-01,108.214418,8.842148766689562
MSFT,2018-02,111.802332,3.315560039328602
MSFT,2018-03,109.549229,-2.015255817740913
MSFT,2018-04,111.743156,2.0026859340105396
MSFT,2018-05,119.643534,7.070122486964658
MSFT,2018-06,121.396187,1.4648957126258022
MSFT,2018-07,129.060691,6.313628285540784
MSFT,2018-08,137.61145,6.6253782881109835
MSFT,2018-09,138.945158,0.9691838869512637
MSFT,2018-10,131.726209,-5.195538372053221
MSFT,2018-11,139.011411,5.530563777175113
MSFT,2018-12,130.613556,-6.041126364798943
MSFT,2019-01,129.396634,-0.9316965537635169
MSFT,2019-02,139.649344,7.923475041862371
MSFT,2019-03,149.171169,6.818381474101298
MSFT,2019-04,165.970026,11.26146366795584
MSFT,2019-05,158.95713,-4.225399109113825
MSFT,2019-06,166.581806,4.79668700611291
MSFT,2019-07,170.248193,2.200952845954851
MSFT,2019-08,174.709595,2.620528254299903
MSFT,2019-09,175.501533,0.45328821236176875
MSFT,2019-10,179.852456,2.479136749192956
MSFT,2019-11,192.438009,6.997709833887389
MSFT,2019-12,195.896705,1.7973039827074988
MSFT,2020-01,215.463676,9.988412515667378
MSFT,2020-02,208.657116,-3.1590289956809237
MSFT,2020-03,214.589725,2.843233489338548
MSFT,2020-04,239.082298,11.413674629575121
MSFT,2020-05,242.984845,1.6323027813627489
MSFT,2020-06,266.725853,9.770571493872371
MSFT,2020-07,264.290689,-0.9129838643725297
MSFT,2020-08,283.560468,7.291130487007069
MSFT,2020-09,270.489576,-4.609560737500273
MSFT,2020-10,259.98201,-3.884647295983046
MSFT,2020-11,268.273076,3.189092199110233
MSFT,2020-12,273.738,2.037075088370033
MSFT,2021-01,286.56594,4.6862109023957155
MSFT,2021-02,285.585016,-0.3423030664425841
MSFT,2021-03,287.250725,0.5832620434119695
MSFT,2021-04,300.149577,4.490450633327403
MSFT,2021-05,293.031113,-2.3716388579151704
MSFT,2021-06,326.041522,11.26515497349252
MSFT,2021-07,344.783662,5.748390537816217
MSFT,2021-08,370.578954,7.481587686135782
MSFT,2021-09,349.480534,-5.693367033466245
MSFT,2021-10,399.56233,14.33035351834504
MSFT,2021-11,412.203012,3.1636320671170504
MSFT,2021-12,415.612732,0.8271943437424545
MSFT,2022-01,385.538328,-7.236160416760285
MSFT,2022-02,370.578432,-3.8802616791967726
MSFT,2022-03,376.299546,1.5438335062090136
MSFT,2022-04,346.746348,-7.853636368724192
MSFT,2022-05,336.642962,-2.913768539531958
MSFT,2022-06,324.005584,-3.7539409482738595
MSFT,2022-07,352.465075,8.7836421362417
MSFT,2022-08,336.33255,-4.57705632253067
MSFT,2022-09,313.199467,-6.87803871495637
MSFT,2022-10,310.842326,-0.752600578340068
MSFT,2022-11,339.080518,9.084410209953187
MSFT,2022-12,319.569326,-5.754147160999679
MSFT,2023-01,325.48635,1.8515619362041047
MSFT,2023-02,334.793648,2.859504860956541
MSFT,2023-03,384.817622,14.941733303136019
MSFT,2023-04,411.488079,6.930674552112914
MSFT,2023-05,441.558821,7.307803927899448
MSFT,2023-06,445.679584,0.9332308186410287
MSFT,2023-07,437.53965,-1.8264094412724918
MSFT,2023-08,439.308271,0.40421959472700664
MSFT,2023-09,422.866392,-3.742674583060601
MSFT,2023-10,464.568919,9.861868379457306
MSFT,2023-11,510.816304,9.954902945196809
MSFT,2023-12,493.659127,-3.358776308753053
MSFT,2024-01,528.683132,7.0947751362044675
MSFT,2024-02,558.173453,5.578071100630466
MSFT,2024-03,566.89135,1.561861631567063
MSFT,2024-04,532.183263,-6.122528946684403
MSFT,2024-05,563.964954,5.971944856146294
MSFT,2024-06,609.420518,8.059997997677005
MSFT,2024-07,575.508027,-5.564711065405914
MSFT,2024-08,561.639774,-2.4097410199979685
MSFT,2024-09,579.701056,3.2158124898041818
MSFT,2024-10,564.346681,-2.6486712144267677
MSFT,2024-11,593.26746,5.124647663162207
MSFT,2024-12,606.49635,2.229835764125676
MSFT,2025-01,601.172904,-0.8777375164747525
MSFT,2025-02,573.174162,-4.657352620802746
MSFT,2025-03,539.660664,-5.847000828345095
MSFT,2025-04,545.933112,1.162294830515953
MSFT,2025-05,633.363288,16.014814650040865
MSFT,2025-06,678.616463,7.144900226676842
MSFT,2025-07,738.5774,8.835762211680986
MSFT,2025-08,696.293398,-5.72506036604965
MSFT,2025-09,721.038195,3.553788829691018
MSFT,2025-10,725.866058,0.6695710481744888
MSFT,2025-11,687.780779,-5.246874210503439
MSFT,2025-12,662.849572,-3.6248769609771414
MSFT,2026-01,583.559298,-11.962031409443219
MSFT,2026-02,535.775908,-8.188266413330291
MSFT,2026-03,515.979963,-3.6948180581497847
MSFT,2026-04,555.559472,7.670745346365315
MSFT,2026-05,621.241152,11.822619055264717
MSFT,2026-06,530.06142,-14.677027062109381
MSFT,2026-07,651.955688,22.996253528506184
MSFT,2026-08,703.408314,7.892043423662876
MSFT,2026-09,696.2527,-1.0172774272895535
NVDA,2010-10,0.280778,1.8281913562561591
NVDA,2010-11,0.320301,14.076245289873125
NVDA,2010-12,0.351276,9.670591100246329
NVDA,2011-01,0.549649,56.47211878978355
NVDA,2011-02,0.505955,-7.949436822408485
NVDA,2011-03,0.411244,-18.719253688569147
NVDA,2011-04,0.434996,5.7756465747828445
NVDA,2011-05,0.445147,2.33358467664071
NVDA,2011-06,0.352418,-20.831096244611334
NVDA,2011-07,0.302409,-14.19025134925005
NVDA,2011-08,0.298543,-1.2784011057871858
NVDA,2011-09,0.297999,-0.18221830691055318
NVDA,2011-10,0.337127,13.130245403508066
